tarih,fonKodu,bb,byf,d,db,bpp,btaa,btas,dt,dot,eut,fb,fkb,gas,gsykb,gsyy,gykb,gyy,hb,hs,kba,kh,khau,khd,khtl,kks,kksd,kkstl,kksyd,km,kmbyf,kmkba,kmkks,kibd,osks,ost,r,t,tpp,tr,vdm,vm,vmau,vmd,vmtl,vint,yba,ybkb,ybosb,ybyf,yhs,ymk,yyf,oksyd,osdb
2026-08-31,BTZ,,4.07,,,,,,,,,,,,,,,,,93.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96,,
2026-08-31,BUB,,,,,,,,,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.2,,
2026-08-31,BUC,,,,,27.33,,,,,,,,,,,,,,72.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-31,BUP,,,,,,,,7.51,,,10.59,,,,,,,,,,,,,,,,,,,,,,,,16.7,,,,20.82,,,,,44.38,,,,,,,,,,
2026-08-31,BUT,,,,,,,,,,,,,,,,,,,89.75,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,,,,,,,6.65,,
2026-08-31,BUV,,,,,-0.68,,,,,,,,,,,,,,100.67,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,
2026-08-31,BUY,,,,,,,,,,,,,,,,,,,93.59,,,,,,,,,,,,,,,,,,,0.24,4.05,,,,,,1.18,,,,,,,0.94,,
2026-08-31,BV1,,,,,,,,,,,,,,,,,,,85.14,,,,,,,,,,,,,,,,,,,,,,,,,,5.32,,,,,,,9.54,,
2026-08-31,BVB,,,,,,,,,,,4.14,,,,,,,,,,,,,,,,,,,,,,,,3.41,,,0.01,28.66,,,,,63.7,,,,,,,,0.08,,
2026-08-31,BVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.62,,,,,0.07,22.13,,,,,,,10.18,,
2026-08-31,BVD,,,,,,,,24.71,,,,,,,,,,,25.03,,,,,,,,,,,,,,,,15.4,,,,,3.44,,,,,12.94,,,,,2.62,,15.86,,
2026-08-31,BVF,,,,,7.07,,,20.11,,,10.51,,,,,,,,,,,,,,,,,,,,,,,1.08,11.89,,,,45.5,0.58,,,,3.26,,,,,,,,,,
2026-08-31,BVH,,,,,,,,,,,,,,,,,,,83.33,,,,,,,,,,,,,,,,,,,,,,,,,,13.09,,,,,,,3.58,,
2026-08-31,BVI,,,,,,,,,,,,,,,,,,,92.99,,,,,,,,,,,,,,,,,,,,,,,,,,7.01,,,,,,,,,
2026-08-31,BVK,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-31,BVM,,,,,,,,,,,,,,,,,,,90.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.69,,
2026-08-31,BVT,,,,,,,,,,,,,,,,,,,54.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.95,,
2026-08-31,BVV,,,,,,,,,,,,,,3.69,,,,,15.27,,,,,,,,,,,,,,,,1.85,,,,,,,,,,,,,,0.41,67.5,,11.28,,
2026-08-31,BVZ,,,2.37,,17.32,,,,,,9.78,,,,,,,,1.13,,,,,,,,,,,,,,,0.7,4.77,-4.76,,14.96,43.89,4.53,,,,,1.89,,,,,,,3.42,,
2026-08-31,BYZ,,,,,-96.53,,,,,,,,,,,,,,196.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-31,CAH,,,,,,,,,,,,,,,,,,,97.15,,,,,,,,,,,,,,,,,,,0.68,,,,,,,2.17,,,,,,,,,
2026-08-31,CBD,,,,,-19.19,,,,,,,,,,,,,,132.81,,,,,,,,,,,,,,,,,-13.62,,,,,,,,,,,,,,,,,,
2026-08-31,CBN,,,,,,,,,,,,,,,,,,,,25.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.67,,,,,,60.32
2026-08-31,CBO,,,,,,,,,,,,,,,,,,,88.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.45,,
2026-08-31,CEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.51,,,,,,,,,,2.95,,,,,,,,,23.54,,
2026-08-31,CFO,,,,,,,,12.51,,,,,,,,,,,,,,,,4.96,,,,,,,,,,,,,,,77.51,,,,,5.02,,,,,,,,,,
2026-08-31,CGD,,,,,,,,,,,,,,,,,,,,16.6,,,,,,,,,,,,,,,,,,,,,,,0.77,0.01,,,,2.24,,,,,,80.38
2026-08-31,CHY,,,,,,,,,,,,,,,,,,,99.91,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,
2026-08-31,CIN,,,,,,,,,,,,,,,,,,,26.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.12,,,0.8,,
2026-08-31,CJD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50.01,,,5.33,,,,0.53,27.3,,,,,,,,22.86,,93.99
2026-08-31,CJF,,,,,,,,,,,,,,,,,,,,14.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05,,,,1.91,,80.56
2026-08-31,CJG,,,,,,,,,,,,,,,,,,,,80.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,,19.06
2026-08-31,CJH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.31,,,,0.38,,,,,,,,,,,95.31
2026-08-31,CKF,,5.19,,,,,,,,,,,,,,,,,32.18,,,,,5.76,,,,,2.87,,,,,8.84,,,,,,,,,,,,,,,,37.32,,7.84,,
2026-08-31,CKL,,,,,,,,,,,,,,,,,,,16.35,,,,,,,,,,,,,,,,,,,0.72,47.24,,,,,,2.18,,,,16.6,16.91,,,,
2026-08-31,CKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.07,93.93,
2026-08-31,COT,,,,,,,,,,,,,,,,,,,,96.71,,,,,,,,,,,,,,,,,,,,,,,3.29,,,,,,,,,,,
2026-08-31,CPT,,,,,,,,1.96,,,0.28,,,0.75,,,,,21.86,,,,,,,,,,,,,,6.87,,,,,,,,,,,,1,,,,,66.16,,1.12,,
2026-08-31,CPU,,,,,,,,,,,,,,,,,,,23.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.24,,10.18,,
2026-08-31,CRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.97,,,,,,,,,0.17,,94.86
2026-08-31,CSD,,,,,,,,,,,,,,,,,,,,49.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.18,,39.04
2026-08-31,CSH,,,,,,,,,,,,,,,,,,,99.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,0.37,,
2026-08-31,CTF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07,,98.93
2026-08-31,CTG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.24,,62.76
2026-08-31,CTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.25,,62.75
2026-08-31,CTP,,,,,,,,,,,,,,,,,,,,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.01,,,5.31,2.2,48.18
2026-08-31,CTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,,99.24
2026-08-31,CVA,,,,,,,,70.79,,,,,,,,,,,,,,,,,,,9.9,,,,,,,,0.41,,,,11.12,,,,,7.77,,,,,,,,0.01,,
2026-08-31,CVB,,,,,,,,,,,,,,,,,,,4.3,,,,,,,,,,,,,,,,5.58,,,,,,,,,34.02,,,,,,,,56.1,,
2026-08-31,CVC,,,,,,,,20.35,,,1.49,,,,,,,,12.22,,,,,,,,,,,,,,,,,,,0.08,19.17,1.12,,,,43.42,1.38,,,,,,,0.77,,
2026-08-31,CVD,,,,,,,,,,,,,,,,,,,,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.88,,68.78
2026-08-31,CVE,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,10.37,,,,,4.8,,,,,,,,2.69,,
2026-08-31,CVF,,,,,,,,,,,18.76,,,,,,,,,,,,,,,,,,,,,,,,21.22,,,0.02,0.6,,,,,55.3,,,,,,,,4.1,,
2026-08-31,CVK,,,3.2,,,,1.48,,,,,,,,,,,,15.3,1.55,,,,16.78,,,22.51,,,,,,,25.04,,,,,,,,,,,,,,,,,,12.61,1.53,
2026-08-31,CVL,,0.98,,,,,89.28,,,,,,,,,,,,2,,,,,,,,1.33,,,,,,,,,,,,,,,,,,,,,,,,,6.41,,
2026-08-31,CYD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,,,,,98.44
2026-08-31,DA1,,,,,,,,,,,,,,,,,,,,97.42,,,,,,,,,,,,,,,,,,2.58,,,,,,,,,,,,,,,,
2026-08-31,DAC,,,,,,,,,,,,,,,,,,,,50.38,,,,,,,,,,,,,,,,,,,,,,,0.03,0.02,,,,1.86,,,,1.57,,46.14
2026-08-31,DAE,,,,,,,,,,,,,,,,,,,101.06,,,,,,,,,,,,,,,,,,,-1.08,,,,,,0.02,,,,,,,,,,
2026-08-31,DAH,,,,,,,,,,,,,,,,,,,90.8,,,,,,,,,,,,,,,,,,,3.83,,,,,,0.04,5.33,,,,,,,,,
2026-08-31,DAI,,,,,,,,,,,,,,,,,,,,9.47,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,1.18,,89.29
2026-08-31,DAL,,,,,,,,,,,,,,,,,,,,99.91,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,0.07,,
2026-08-31,DAP,,,,,,,,7.21,,,0.22,,,,,,,2.75,,,,,,,,,,,,,,,,,,,,19.41,60.93,,,,,9.48,,,,,,,,,,
2026-08-31,DAS,,,0.13,,,,,,,,,,,,,,,,,7.43,,,9.24,,,2.31,,,,,,,8.44,,,,,,7.37,,,,30.2,,,,,7.52,,,,5.5,,21.86
2026-08-31,DAT,,,,,,,,,,,,,,,,,,,,14.01,,,,,,,,,,,,,,,,,,,,,,,0.38,0.02,,,,,,,,16.79,,68.8
2026-08-31,DAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,,,,,,,,,,,99.83
2026-08-31,DAZ,,,,,,,,,,,,,,,,,,,,21.98,,,,,,,,,,,,,,,,,,,,,,,0.04,0.01,,,,,,16.07,,0.42,,61.48
2026-08-31,DB2,,,,,,,,,,,81.12,,,,,,,,,,,,,,,,,,,,,,,,16.67,,,,,,,,,2.21,,,,,,,,,,
2026-08-31,DBA,,,,,,,,,,,,,,0.3,,,,,0.75,,,,,,,,,,34.78,,30.52,29.5,,,,,,,2.73,,,,,0.01,0.69,,,,0.04,,,0.68,,
2026-08-31,DBB,,,,,,,,90.13,,,,,,,,,,,,,,,,,,,,,,,,,,,9.13,,,,0.4,,,,,0.34,,,,,,,,,,
2026-08-31,DBG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,0.13,,,,,,77.08,,22.37,,
2026-08-31,DBH,,,2.21,,,,,,,,,,,,,,,,,32.61,,,,,,,,,,,,,,,,,,,,,,,0.05,0.01,11.26,,,2.83,,,,1.78,,49.25
2026-08-31,DBK,,,1.31,,,,,15.13,,,30.97,,,,,,,6.02,,,,,,,,,,,,,,,,,30.5,,,,12.72,1.36,,,,1.99,,,,,,,,,,
2026-08-31,DBP,,1.2,,,,,,5.74,,,,,,0.77,,,,,16.54,,,,,,,,,,,,,,,,6.79,,,,60.96,,,,0.2,0.56,,,,,,,,7.24,,
2026-08-31,DBZ,,,2.3,,,,,,,,48.35,,,,,,,,,,,,,,,,,,,,,,,,36,,,,11.17,1.5,,,,0.68,,,,,,,,,,
2026-08-31,DCB,,,,,,,,0.05,,,0.29,,,,,,,,,,,,,7.66,,,,,,,,,,,0.15,,,,18.04,,,,,73.81,,,,,,,,,,
2026-08-31,DCD,,,,,,,,,,,,,,,,,,,,18.86,,,,,,,,,,,,,,,,,,,,,,,1.95,0.09,,,,,0.54,0.51,,,,78.05
2026-08-31,DCE,,,0.78,,,,,,,,,,,,,,,,,26.61,,,,,,,,,,,,,,,,,,,,,,,0.06,20.51,,,,0.77,,,,2.3,,48.97
2026-08-31,DCN,,,,,,,,9.53,,,1.12,,,,,,,0.91,,,,,,,,,0.22,,,,,,,,,,,,86.28,,,,,1.94,,,,,,,,,,
2026-08-31,DCP,,,,,,,,,,,,,,,,,,,,24.69,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,4.67,,0.78,,69.76
2026-08-31,DCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
2026-08-31,DDA,,,,,,,,,,,,,,,,,,,95.83,,,,,,,,,,,,,,,,,,,3.06,,,,,,0.17,0.94,,,,,,,,,
2026-08-31,DDC,,,,,,,,,,,,,,,,,,,85.63,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,14.34,,
2026-08-31,DDE,,,,,,,,,,,,,,,,,,,0.89,5.89,,,,,,,,,,,,,,,,,,,,,,,0.22,0.01,,,1.63,3.57,,13.21,,14.39,,60.19
2026-08-31,DDF,,,,,,,,,,,,,,,,,,,84.92,,,,,,,,,,,,,,,,,,,10.52,,,,,,0.4,4.16,,,,,,,,,
2026-08-31,DDP,,,,,,,,,,,,,,,,,,,,31.93,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,,,4.22,,11.63,,52.06
2026-08-31,DEF,,,,,,,,,,,,,,,,,,,43.32,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,5.16,,,51.49,,
2026-08-31,DEH,,,,,,,,,,,,,,,,,,,84.16,,,,,,,,,,,,,,,,,,,2.24,7.44,,,,,,6.16,,,,,,,,,
2026-08-31,DEI,,,,,,,,,,,,,,,,,,,,,,,,69.42,,,,,,,,,,30.58,,,,,,,,,,,,,,,,,,,,
2026-08-31,DFC,,,,,,,,,,,,,,,,,,,30.56,,,,,,,,,,,,,,,,,,,,0.97,,,,1.14,0.95,,,,,,66.38,,,,
2026-08-31,DFD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.85,,,,,,,,,0.21,8.34,,,,,0.03,,,,,19.76,49.83,,14.98,,
2026-08-31,DFI,,,,,,,,,,,0.26,,,,,,,,53.23,,,,,,,,,,,,,,,,,,,,,,,,,14.17,,,,,,,,32.34,,
2026-08-31,DFO,,,0.63,,,,,,,,,,,0.88,,,,,74.9,,,,,,,,,,,,,,,,,,,,,,,,1.72,,8.73,,,,2.48,,,9.17,,1.49
2026-08-31,DGF,,,,,20.3,,,,,,0.31,,,,,,,,2.51,,,,,,,,,,,,,,,,,,,0.19,50.55,,,,,,6.11,,,,,,,20.03,,
2026-08-31,DGH,,,,,,,,,,,1.02,,,,,,,,,,,,,6.28,,,,,,,,,,,0.8,,,,21.58,1.02,,,,69.3,,,,,,,,,,
2026-08-31,DHI,,,,,-13.8,,,,,,,,,,,,,,113.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-31,DHJ,,,,,,,,,,,,,,3.24,,,,,91.54,,,,,,,,,,,,,,,,,,,,4.88,,,,,0.34,,,,,,,,,,
2026-08-31,DHM,,,,,,,,,,,,,,,,,,,0.85,,,,,,,,,,,,,,,,,,,,,,,,0.69,1.02,,,,,,57.76,,39.68,,
2026-08-31,DHP,,,,,,,,,,,,,,,,,,,85.13,,,,,,,,,,,,,,,,,,,11.19,,,,,,3.68,,,,,,,,,,
2026-08-31,DHS,,,,,,,,,,,,,,,,,,,159.21,,,,,,,,,,,,,,,,,-50.96,,-8.26,,,,,,0.01,,,,,,,,,,
2026-08-31,DHT,,,,,,,,,,,,,,,,,,,14.54,,,,,,,,,,,,,,,,,,,,9.99,,,,,0.32,0.75,,,,25.99,39.47,,8.94,,
2026-08-31,DHV,,,,,,,,,,,,,,,,,,,91.76,,,,,,,,,,,,,,,,,,,5.67,,,,,,0.66,1.91,,,,,,,,,
2026-08-31,DID,,,,,,,,,,,,,,,,,,,15.41,,,,,,,,,,,,,,,,,,,0.18,42.85,,,,,0.14,1.23,,,,5.34,25.02,,9.83,,
2026-08-31,DIH,,,,,,,,,,,,,,,,,,,99.96,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,
2026-08-31,DIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,0.16,,,,,,,,14.65,,84.81
2026-08-31,DIP,,,,,,,,,,,,,,,,,,,,,,,,16.54,,,,,,,,,,,,,,,3.25,,,,,80.21,,,,,,,,,,
2026-08-31,DK1,,,,,,,35.68,,,,,,,,,,,,,,,,,64.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-31,DK8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.01,,,,,,,,,,99.83
2026-08-31,DKA,,,,,,,,,,,,,,,,,,,,16.4,,,,,,,,,,,,,,,,,,,,,,,0.61,,,,,,,,,0.38,,82.61
2026-08-31,DKC,,,,,,,,,,,,,,,,,,,63.04,,,,,,,,,,,,,,,,,,,9.23,,,,,,1.47,11.64,,,,,,,14.62,,
2026-08-31,DKH,,,,,,,,,,,,,,,,,,,91.45,,,,,3.86,,,,,,,,,,0.93,,,,,,,,,,,,,,,,,,3.76,,
2026-08-31,DKL,,,,,,,,,,,,,,,,,,,,,,,4.14,,,83.05,,,,,,,,,,,,,,,,,,,,,,,,,,,12.81,
2026-08-31,DKP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7,,,,,,,,,,,86.3
2026-08-31,DKR,,,,,,,,,,,,,,,,,,,46.81,,,,,,,,,,,,,,,,,,,-17.17,,,,,,0.22,70.14,,,,,,,,,
2026-08-31,DKS,,,,,,,,,,,,,,,,,,,,22.86,,,,,,,,,,,,,,,,,,,,,,,6.2,0.06,,,,,,,,10.17,,60.71
2026-08-31,DL2,,,,,,,,24.54,,,,,,,,,,0.19,,,,,,,,,0.5,,,,,,,,1.11,,,,45.88,,,,,27.78,,,,,,,,,,
2026-08-31,DLD,,,,,,,,,,,,,,,,,,,91.96,,,,,,,,,,,,,,,,,,,7.33,,,,,,0.71,,,,,,,,,,
2026-08-31,DLG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.34,,34.66,,
2026-08-31,DLN,,,,,,,,,,,,,,,,,,,7.58,,,,,,,,,,,,,,,,,,,,,,,,,0.08,92.34,,,,,,,,,
2026-08-31,DLY,,,0.06,,,,,14.45,,,0.42,,,,,,,0.09,,,,,,3.7,,,0.53,,,,,,,0.06,1.88,,,0.24,49.73,0.07,,,,28.77,,,,,,,,,,
2026-08-31,DLZ,,,,,,,,,,,,,,,,,,,82.28,,,,,,,,,,,,,,,,,,,,,,,,,1.81,15.91,,,,,,,,,
2026-08-31,DMG,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,5.68,18.14,,,,,,,,0.02,3.88,,,,,0.01,0.29,,,,53.53,12.94,,5.35,,
2026-08-31,DMI,,,,,,,,,,,,,,,,,,,87.38,,,,,,,,,,,,,,,,,,,,7.79,,,,,,,,,,,,,4.83,,
2026-08-31,DMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.58,,,,,,,,,,,0.03,,,,36.16,,,,,,,18.77,,,20.84,13.62
2026-08-31,DMV,,,2.94,,,,,,,,,,,,,,,,,37.15,,,,,,,,,,,,,,,,,,,,,,,0.23,,,,,2.84,,,,15.77,,41.07
2026-08-31,DMZ,,,1.55,,,,,,,,,,,,,,,,,18.64,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,6.99,1.49,0.38,5.85,,0.28,,64.75
2026-08-31,DNA,,,,,,,,,,,,,,,,,,,79.87,,,,,,,,,,,,,,,,,,,18.81,,,,,,0.02,1.3,,,,,,,,,
2026-08-31,DNF,,,,,15.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.09,,,,,,0.02,,,,,,,81.28,,
2026-08-31,DNH,,,,,,,,,,,,,,,,,,,92.75,,,,,,,,,,,,,,,,,,,6.26,,,,,,0.99,,,,,,,,,,
2026-08-31,DNK,,,,,,,12.13,,,,,,,,,,,,87.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-31,DNL,,,,,,,,,,,,,,,,,,,,19.73,,,,,,,,,,,,,,,,,,,,,,,0.19,0.04,,,,,,,,21.37,,58.67
2026-08-31,DNM,,,,,,,,,,,,,,,,,,,,4.65,,,,,,,,,,,,,,,,,,0.02,0.73,,,,,,12.41,,12.33,,,5.07,,7.99,,56.8
2026-08-31,DNP,,,0.32,,,,,,,,,,,,,,,,,,,,,73.75,,,10.78,,,,,,,15.15,,,,,,,,,,,,,,,,,,,,
2026-08-31,DNU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.07,,,,,,,,,,,96.93
2026-08-31,DOC,,,,,,,,,,,,,,,,,,,,62.82,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,37.15
2026-08-31,DOD,,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,1.22,11.11,,,,0.74,0.03,4.31,,0.08,0.72,81.31
2026-08-31,DOH,,,,,,,,,,,,,,,,,,,79.13,,,,,,,,,,,,,,,,,,,,,,,,,,16.46,,,,,,,4.41,,
2026-08-31,DOL,,,,,,,,,,,,,,,,,,,,2.12,,,12.71,,,,,,,,,,,,,,,,,,,,21.49,,,,,,,,,2.53,,61.15
2026-08-31,DOR,,,,,,,,,,,,,,,,,,,,18.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.74,,18.46,,60.22
2026-08-31,DOS,,,,,,,,,,,,,,,,,,,,17.28,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,0.28,,82.38
2026-08-31,DOV,,,,,,,,,,,,,,,,,,,,7.63,,,7.98,,,,,,,,,,3.82,,,,,,3.5,,,,30.73,,,,,3.04,,,,1.4,,41.9
2026-08-31,DP1,,,,,,,,,,,0.11,,,,,,,,58.95,,,,,,,,,,,,,,,,0.2,,,0.02,,,,,,21,,,,0.23,,,,7.23,,12.26
2026-08-31,DP2,,,,,,,,,,,,,,,,,,,,7.91,,,,,,,,,,,,,,,,,,,,,,,0.58,,,,,5.13,,,,1.01,,85.37
2026-08-31,DP3,,,,,,,,,,,,,,,,,,,,41.36,,,,,,,,,,,,,2.92,,,,,,,,,,0.31,11.5,,,,5.91,,,,2.83,,35.17
2026-08-31,DP4,,,-0.36,,,,,,,,16,,,,,,,,,8.94,,,,,,,,,,,,,,,,,,,,,,,0.29,4.31,,,,,,,,8.4,,62.42
2026-08-31,DP5,,,,,,,,,,,,,,,,,,,,181.29,,,,,,,,,,,,,,,,-81.35,,,,,,,0.05,0.01,,,,,,,,,,
2026-08-31,DP6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,99.95
2026-08-31,DP7,,,,,,,,,,,,,,,,,,,,24.55,,,,,,26.41,,,,,,,,,,,,,,,,,1.19,0.05,,,,2.63,,0.93,,34.53,,9.71
2026-08-31,DP8,,,,,,,,,,,,,,,,,,,,96.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15,,
2026-08-31,DP9,,,,,,,,,,,,,,,,,,,,34.49,,,,,,,,,,,,,,,,,,,,,,,20.66,,,,,,,,,10.07,,34.78
2026-08-31,DPB,,,1.22,,,,,1.49,,,,,,0.25,,,,,2.48,5.73,,,,,,2.28,,,,,,,,,,,,,,,,,0.02,,11.34,,,9.26,,,,0.66,0.88,64.39
2026-08-31,DPC,,,,,,,,,,,,,,,,,,,,40.55,,,,,,,,,,,,,,,,,,,,,,,0.14,10.95,,,,,,,,,,48.36
2026-08-31,DPE,,,,,,,,,,,,,,,,,,,,31.89,,,,,,,,,,,,,,,,,,,,,,,0.37,0.01,,,,,,0.71,,1.13,,65.89
2026-08-31,DPG,,,,,,,,,,,,,,,,,,,,50.84,,,,,,,,,0.24,,,,,,,,,,,,,,0.13,,,,,,,0.07,,15.23,,33.49
2026-08-31,DPI,,,,,,,,,,,,,,,,,,,89.52,,,,,,,,,,,,,,,,,-5.07,,,,,,,,0.18,15.37,,,,,,,,,
2026-08-31,DPK,,,3.63,,,,,,,,,,,,,,,,,,,,,3.68,,,21.19,,,,,,,71.5,,,,,,,,,,,,,,,,,,,,
2026-08-31,DPL,,,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,1.77,,,,,,,,,,,,,9.32,,0.01,,,,,,6.02,,82.93,,
2026-08-31,DPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,
2026-08-31,DPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.75,0.29,,,,,,,,,,35.96
2026-08-31,DPT,,,,,,,,,,,,,,,,,,,97.39,,,,,,,,,,,,,,,,,,,1.39,,,,,,0.06,,,,,,,,1.16,,
2026-08-31,DPZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,2.54,,97.36
2026-08-31,DRA,,,,,,,,,,,,,,,,,,,71.35,,,,,,,,,,,,,,,,,,,,,,,,,,20.94,,,,,6.16,,1.55,,
2026-08-31,DRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,22.71,,77.25
2026-08-31,DRH,,,,,,,,,,,,,,,,,,,99.02,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,
2026-08-31,DRT,,,,,,,,,,,,,,,,,,,23.05,,,,,,,,,,,,,,,,,,,,26.03,,,,,3,0.28,,,,24.54,23.1,,,,
2026-08-31,DSC,,,,,,,,,,,,,,,,,,,,26.2,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,0.97,,,,7.13,,65.58
2026-08-31,DSD,,,,,,,,,,,,,,,,,,,,71.1,,,,,,,,,,,,,,,,,,,,,,,0.04,0.01,14.8,,,,,,,0.41,,13.64
2026-08-31,DSH,,,,,,,,11.95,,,26.03,,,,,,,,,,,,,,,,,,,,,,,,2.23,-55.21,,2.21,36.32,26.38,,,,6.06,3.7,,,,,,,40.33,,
2026-08-31,DSP,,,,,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,0.44,2.04,,,,,,,,,,,,,93.82,,
2026-08-31,DSV,,,7.37,,,,,,,,,,,,,,,,,27.1,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,18.96,,,,,8.05,38.34
2026-08-31,DTH,,,,,,,,,,,,,,,,,,,81.74,,,,,,,,,,,,,,,,0.78,,,0.29,5.76,,,,,,,,,,,,,11.43,,
2026-08-31,DTL,,,,,,,,,,,,,,,,,,,96.57,,,,,,,,,,,,,,,,,,,3.24,,,,,,0.19,,,,,,,,,,
2026-08-31,DTM,,,,,,,,,,,,,,,,,,,56.85,,,,,,,,,,,,,,,,,,,,1.59,,,,,0.43,,,,,,41.13,,,,
2026-08-31,DTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.04,,,,,,,,6.03,,93.79
