tarih,fonKodu,fiyat,kisiSayisi,portfoyBuyukluk,tedPaySayisi
2026-08-27,PPV,1.1585,159,10978953717.8,9476866335
2026-08-27,PPZ,6.630374,8258,13400001094.42,2021002223
2026-08-27,PRD,2.357702,595,452809227.15,192055342
2026-08-27,PRF,69.215772,2,201071748.45,2904999
2026-08-27,PRH,2.203588,296,608785310.72,276269963
2026-08-27,PRR,1.342938,157,751819016.39,559831419
2026-08-27,PRU,3.689444,1480,2955422882.6,801048233
2026-08-27,PRV,1.3533,84,4446720145.39,3285833718
2026-08-27,PRY,3.195082,54950,113176427128.14,35422074861
2026-08-27,PSD,54.045283,1,2754264652.63,50962165
2026-08-27,PSE,1.888332,5911,26218300201.97,13884370604
2026-08-27,PSG,9.09225,16,412221034.09,45337627
2026-08-27,PSH,1.065903,361,17140322.1,16080565
2026-08-27,PSL,8.528399,51,246076785.98,28853807
2026-08-27,PSO,0.443594,1,907713370.51,2046269480
2026-08-27,PSR,3.237602,45,1339922676.36,413862670
2026-08-27,PSS,6.040532,11,242031355.28,40067890
2026-08-27,PST,0.011863,48,50086097.01,4222197261
2026-08-27,PTC,66.218659,16,1055790498.71,15944003
2026-08-27,PTE,1.710795,4709,47627387538.37,27839334190.92
2026-08-27,PTF,1.457559,279,771229880.59,529124357
2026-08-27,PTG,64.641013,1,117646642.99,1820000
2026-08-27,PTL,1.878835,1688,886718008.9,471950953
2026-08-27,PTN,1.700102,878,834363787.85,490772749
2026-08-27,PTO,1.84303,3738,252617997.99,137066672
2026-08-27,PTP,1.202888,304,88090803.24,73232732
2026-08-27,PTS,1.611937,948,8629569016.01,5353541165
2026-08-27,PUA,10.127919,1,5036327258.58,497271653
2026-08-27,PUC,7.434927,705,434715319.84,58469343
2026-08-27,PUH,1.66684,23,354757002.97,212832098
2026-08-27,PUK,1.307531,9468,1396757368.76,1068240562
2026-08-27,PUR,10.508798,39478,131634819904.03,12526154309
2026-08-27,PUT,8.106076,1,7115410977.15,877787362
2026-08-27,PUV,57.467813,1,1226928218.81,21349833
2026-08-27,PVK,5.805428,8300,40060946529.79,6900601630
2026-08-27,PYB,1.878586,1129,818623457.63,435765715
2026-08-27,PYD,0.273265,44,49878757.51,182529203
2026-08-27,PYF,10.620499,10,3110019166,292831749
2026-08-27,PYH,6.963254,11,3984290473.97,572187994
2026-08-27,PYI,11.916834,44,3046124376.35,255615232
2026-08-27,PYL,9.664656,33,561144023.93,58061461
2026-08-27,PYR,1.388912,1150,68377735.35,49231164
2026-08-27,PYS,59.949851,43,1133231126.36,18902985
2026-08-27,RAF,3.848361,12,160702135.58,41758590
2026-08-27,RAI,2.154949,1,5627148078.08,2611267131
2026-08-27,RAN,59.118655,1,1098528313.28,18581754
2026-08-27,RAV,1.547758,12,1138180564.07,735373680
2026-08-27,RAY,4.170159,1,1821498230.22,436793424
2026-08-27,RBA,22.621478,5430,2002815644.01,88536022
2026-08-27,RBB,1.673918,40,16099527.38,9617872
2026-08-27,RBE,4.301903,16,3019452382.33,701887559
2026-08-27,RBF,1.795693,83,23500774.24,13087304
2026-08-27,RBH,35.416432,5071,1028397786.46,29037306
2026-08-27,RBI,56.287013,86,57604466.7,1023406
2026-08-27,RBK,8.833863,1109,41262336.22,4670928
2026-08-27,RBL,1.864329,822,353523251.68,189624925
2026-08-27,RBN,1.527031,145,40858432.55,26756778
2026-08-27,RBP,2.283417,1063,2746859936.89,1202960142
2026-08-27,RBR,3.812298,1023,100630077.69,26396174
2026-08-27,RBT,6.618312,2714,1347368563.47,203581890
2026-08-27,RBV,6.949606,17666,8083457921.69,1163153424
2026-08-27,RCL,61.984284,1,166428483.65,2685011
2026-08-27,RCS,5.234977,1,2403686.96,459159
2026-08-27,RCV,1.804111,142,65647178.98,36387546
2026-08-27,RD1,1.931433,153,66594081.5,34479101
2026-08-27,RDF,1.647995,650,407048025.97,246995836
2026-08-27,RDH,4.408487,16,1151524409.09,261206263
2026-08-27,RDK,1.217469,2,1306487.44,1073118
2026-08-27,RDS,22.485315,11,962335868.18,42798417
2026-08-27,RDT,0.909435,59,74974351.28,82440562
2026-08-27,RDZ,50.534977,121,667281113.37,13204342
2026-08-27,RE6,0.959104,11,1203309612.45,1254617962
2026-08-27,RE7,0.686518,13,96052.14,139912
2026-08-27,RE8,3.29711,13,1280725493.57,388438857
2026-08-27,RFM,1.116467,443,28445895.71,25478484
2026-08-27,RGD,1.162599,132,28998702.54,24943001
2026-08-27,RGH,1.151865,25,39638274.54,34412252
2026-08-27,RHD,2.010804,12,156099145.01,77630222
2026-08-27,RHI,1.742807,435,49210874.31,28236557
2026-08-27,RHS,7.5502,1503,803606202.98,106435087
2026-08-27,RIA,1.383467,48,13311574.48,9621893
2026-08-27,RIH,13.006999,1345,178434971.2,13718381
2026-08-27,RIK,5.573168,3879,605815920.35,108702251
2026-08-27,RJG,3.652963,556,93288930.87,25537882
2026-08-27,RKC,1.774543,262,30477820.38,17175025
2026-08-27,RKH,1.081281,76,8945527.81,8273083
2026-08-27,RKL,2.87694,1,2251499989.17,782602250
2026-08-27,RKS,2.045689,144,89956148.78,43973521
2026-08-27,RKV,2.615802,227,537825082.4,205606156
2026-08-27,RLH,1.70967,36,278199877.46,162721379
2026-08-27,RO1,1.30013,22,219076456.67,168503485
2026-08-27,ROD,56.074731,615,1737803180.19,30990843
2026-08-27,ROF,3.396096,427,524322239.6,154389709
2026-08-27,ROY,1.412951,13,682136957.63,482774528
2026-08-27,RPC,5.32219,550,23449700.72,4406025
2026-08-27,RPD,14.879961,1858,272209444.66,18293693
2026-08-27,RPE,0,0,94.47,0
2026-08-27,RPG,6.603995,1679,964394402.66,146031963
2026-08-27,RPI,1.504691,324,14164652.97,9413665
2026-08-27,RPK,64.359126,5,115249560.66,1790726
2026-08-27,RPL,1.743689,22,125362895.17,71895200
2026-08-27,RPM,4.651511,2954,99653996.39,21424004
2026-08-27,RPN,5.172617,23,822751826.89,159059117
2026-08-27,RPO,6.645427,3,1614726917.4,242983168
2026-08-27,RPP,4.995256,7633,6592304519.46,1319713010
2026-08-27,RPS,63.827328,98,174935896.9,2740768
2026-08-27,RPT,5.202168,176,1230131666.85,236465202
2026-08-27,RPU,3.684905,12,2657278522.85,721125459
2026-08-27,RPX,63.251318,127,615678402.38,9733843
2026-08-27,RRA,1.512827,197,1453828635.47,961000942
2026-08-27,RRP,1.655472,86,828419118.45,500412583
2026-08-27,RS1,1.624766,125,816165748.18,502328193
2026-08-27,RSF,4.39895,12,1242447114.17,282441717
2026-08-27,RSK,1.947376,277,312409350.37,160425839
2026-08-27,RSY,1.087121,12,160290357.95,147444770
2026-08-27,RSZ,11.2317,25,2364808600.04,210547701
2026-08-27,RTA,2.512369,15,4614014257.51,1836519143
2026-08-27,RTB,2.703154,11,519823366.9,192302502
2026-08-27,RTD,2.06006,512,26468685.06,12848500
2026-08-27,RTG,5.752496,4860,252027650.07,43811877
2026-08-27,RTH,6.031085,248,19181046.87,3180364
2026-08-27,RTI,3.401372,63,51341140861.17,15094243491
2026-08-27,RTP,12.541169,1357,311832533.48,24864710
2026-08-27,RUH,5.153127,15,52994845.39,10284016
2026-08-27,RUT,2.514967,4746,192249155.76,76442010
2026-08-27,RVI,1.378925,11,20710133.42,15019044
2026-08-27,RVS,3.240103,19,4435102567.33,1368815305
2026-08-27,RYA,1.269324,1,381592624.84,300626629
2026-08-27,RYB,46.846722,11,4686311.84,100035
2026-08-27,RYD,1.454075,13,321314279.12,220975082
2026-08-27,RYF,12.162982,48,428222996.85,35207073
2026-08-27,RYU,49.729509,58,534216908.02,10742453
2026-08-27,RZR,4.666359,2,16510688.27,3538238
2026-08-27,SAP,1.862078,372,312840263.72,168006010
2026-08-27,SAR,53.069796,9,900265559.86,16963803
2026-08-27,SAS,1.638959,41403,968109866.73,590685963
2026-08-27,SAT,245.389913,4,1951493712.01,7952624
2026-08-27,SBH,1.863294,755,410091842.57,220089717
2026-08-27,SBI,3.672582,15,34692481.02,9446347
2026-08-27,SBR,1.298176,25,14966643.6,11528980
2026-08-27,SBS,72.021577,1,246644731.27,3424595
2026-08-27,SCZ,1.571102,164,82729795.11,52657192
2026-08-27,SD1,1.039314,204,43417396.88,41775035
2026-08-27,SDA,50.690884,1096,6559283868.72,129397702
2026-08-27,SEH,1.494076,45,104438178.94,69901499
2026-08-27,SER,58.04813,828,7247042621.56,124845411
2026-08-27,SFA,24.011183,18,1260124420.57,52480730
2026-08-27,SFS,1.425019,82,31742285.77,22274996
2026-08-27,SGK,1.007521,64,202072748.19,200564347
2026-08-27,SGT,1.923827,2620,194961008.84,101340207
2026-08-27,SHC,1.047642,122,72230513.51,68945787
2026-08-27,SHE,3.612882,638,58441338.79,16175822
2026-08-27,SHI,0.167405,46,692971168.39,4139493592
2026-08-27,SHU,1.441126,32,371628380.41,257873596
2026-08-27,SIA,0.955489,11,883384.22,924536
2026-08-27,SIS,0.283953,13,60181836.11,211943093
2026-08-27,SJP,62.40778,29,325910527.77,5222274
2026-08-27,SKL,2.046642,742,133392942.05,65176478
2026-08-27,SKO,1.701827,3228,213641012.75,125536288
2026-08-27,SKS,51.419368,3,1285484195.07,25000000
2026-08-27,SKT,0.117681,2021,39937162.15,339367010
2026-08-27,SKZ,1.03512,704,123107628.93,118930775
2026-08-27,SLF,11.383257,6875,1180755055.58,103727350
2026-08-27,SLG,1.424599,740,504284813.29,353983784
2026-08-27,SLR,0.320545,5,1217011367.89,3796699149
2026-08-27,SLS,0.635145,13,382808.01,602710
2026-08-27,SMP,1.041015,1,1457421235.16,1400000000
2026-08-27,SNY,1.525656,487,529079323.44,346788033
2026-08-27,SOS,1.726496,436,31048145.39,17983328
2026-08-27,SPA,70.302385,198,3172645407.74,45128560
2026-08-27,SPD,82.6487,1,349959390.7,4234300
2026-08-27,SPE,108.77444,1251,4327770574.97,39786650
2026-08-27,SPN,10.021787,372,1503831972.17,150056274
2026-08-27,SPP,1.607441,717,530787694.52,330206707
2026-08-27,SPR,1.340555,165,8835655.91,6591045
2026-08-27,SPT,2.21952,810,96071542.14,43284835
2026-08-27,SRA,16.831756,1,2371543608.16,140896981
2026-08-27,SRE,64.026652,1,1002093749.74,15651197
2026-08-27,SRL,1.778452,3027,69892649.45,39299708
2026-08-27,SRO,25.208987,6,7027128192.05,278754881
2026-08-27,SSD,54.045569,1,558432709.88,10332627
2026-08-27,SSE,0.003452,11,108757487.45,31504588703
2026-08-27,SSF,0.956268,15,1237073.66,1293647
2026-08-27,SSK,1.794442,587,51157062.97,28508614
2026-08-27,SSN,59.58672,4,777515472.94,13048469
2026-08-27,SSO,15.043269,1,7670232626.78,509878048
2026-08-27,SSS,1.432117,5253,254283573.68,177557815
2026-08-27,SST,1.61194,22,9511273.99,5900512
2026-08-27,ST1,190.382129,2446,654686572.54,3438802.66
2026-08-27,STI,1.281009,70,185086489.3,144484931
2026-08-27,STM,3.224941,12,384899.96,119351
2026-08-27,STS,86.401505,27,420534699.94,4867215
2026-08-27,STZ,24.884684,83,540145777.05,21705953
2026-08-27,SUA,0.600194,1165,2224719236.14,3706667244
2026-08-27,SUB,0.402475,759,111482730.39,276993169
2026-08-27,SUC,22.804939,541,588802078.64,25819060
2026-08-27,SUR,1.167584,90,219136270.35,187683546
2026-08-27,SVB,9.516364,1321,247815682.78,26041005
2026-08-27,SVS,2.771704,1,1148119415.8,414228781
2026-08-27,SVY,1.650476,2,3502339649.49,2122017742
2026-08-27,SYF,239.07814,6,1785161564.29,7466854
2026-08-27,SYL,4159.138631,1,1151274527.8,276806
2026-08-27,SYR,50.000762,22,310047824.41,6200862
2026-08-27,SYS,49.260301,121,1776573109.79,36065007
2026-08-27,T3B,0.129135,16,14498654524.51,112275362952
2026-08-27,TAL,2.906988,755,37266306.74,12819559
2026-08-27,TAO,21.097078,1,1115116323.06,52856435
2026-08-27,TAR,2.593946,6774,133280179.27,51381243
2026-08-27,TAU,0.643787,34692,2484380751.38,3859012949
2026-08-27,TAZ,2.503272,2,1180337773.93,471518068
2026-08-27,TB9,53.547023,10712,40583102286.37,757896517
2026-08-27,TBP,0.282516,197,468567390.45,1658549609
2026-08-27,TBT,54.371513,2445,432080167.94,7946811.519
2026-08-27,TBV,0.412982,7884,1200038578.45,2905786941
2026-08-27,TCA,0.8249,46135,14592921110.92,17690537041.442
2026-08-27,TCB,0.236326,4659,2946905515.62,12469658328
2026-08-27,TCC,0.081139,395,411143806.27,5067179315
2026-08-27,TCD,49.675326,11747,1487992689.86,29954362
2026-08-27,TCF,4.579875,2777,3276791509.17,715476167
2026-08-27,TCG,1.352212,1,191550543.68,141657132
2026-08-27,TCH,2.249674,58,242524386.47,107804233
2026-08-27,TCI,11.542824,15,1401637636.55,121429349
2026-08-27,TCS,43.345306,44,1471891984.91,33957356
2026-08-27,TDG,0.531256,2081,734600192.86,1382761757
2026-08-27,TDP,60.100708,44,328133457.93,5459727
2026-08-27,TE3,41.568824,2897,1162222951.57,27959005
2026-08-27,TE4,6.598738,1438,1792029578.44,271571556
2026-08-27,TEJ,2.740442,1336,729773941.29,266297900
2026-08-27,TFE,2.845939,115,34878345.52,12255477
2026-08-27,TFF,42.813417,9012,1323084506.44,30903502
2026-08-27,TFU,1.29054,1300,467817900.58,362497912
2026-08-27,TGA,0.485811,6211,816366307.75,1680419210
2026-08-27,TGE,0.295558,37537,3028283917.66,10245981131
2026-08-27,TGN,1.458811,1959,2276106064.97,1560247276
2026-08-27,TGR,7.160964,5687,116031569.95,16203345
2026-08-27,TGT,0.120684,61503,3878826323.16,32140368051
2026-08-27,TGV,11.032486,13,7020977133.87,636391228
2026-08-27,TGZ,6.219286,12,1129599649.66,181628509
2026-08-27,THD,2.773701,202,8778290,3164829
2026-08-27,THF,2.631287,98077,53994863298.58,20520321162
2026-08-27,THG,7.219803,177,174292780.16,24140934
2026-08-27,THH,157.076173,1,2004056666.44,12758502
2026-08-27,THO,50.962411,12,4874099635.49,95641072
2026-08-27,THS,64.239889,1,421456970.03,6560674
2026-08-27,THT,0.211514,359,10508590.19,49682630
2026-08-27,THV,50.823978,17,2292222721.54,45101206
2026-08-27,TI1,1677.422285,237415,226471732654.6,135011758.65
2026-08-27,TI2,0.129854,20758,3437758780.83,26474062003
2026-08-27,TI3,0.112613,21640,2004860953.86,17803101284
2026-08-27,TI4,0.065256,13937,1934475982.32,29644289785
2026-08-27,TI6,0.0545,4786,569735541.71,10453822015
2026-08-27,TI7,78.952439,9682,1181727337.49,14967585
2026-08-27,TIE,0.775012,18693,1780031377.69,2296777796
2026-08-27,TIL,1.425562,1650,91661804.33,64298733
2026-08-27,TIP,50.1041,72,788403388.51,15735307
2026-08-27,TIV,53.377622,116621,23581731311.69,441790595.112
2026-08-27,TJB,10.112006,1,826175482.73,81702428
2026-08-27,TJF,5.35289,541,54029362.4,10093494
2026-08-27,TJI,6.578848,912,604847466.28,91938207
2026-08-27,TJL,21.185234,4,1440398299.19,67990671
2026-08-27,TJT,69.020452,1845,2282581111.14,33071083
2026-08-27,TKF,70.347822,4266,1003660114.25,14267110
2026-08-27,TKH,2.244651,1,458421943.62,204228599
2026-08-27,TKK,1.781237,112978,1817945466.05,1020608200
2026-08-27,TKM,0.216692,504740,75933816711.67,350423219244
2026-08-27,TLC,1.061696,276,377631516.82,355687007
2026-08-27,TLE,28.549071,915,535373828.36,18752758
2026-08-27,TLH,27.826406,330,130194659.23,4678817
2026-08-27,TLK,1.77916,1030,3606109592.18,2026860643
2026-08-27,TLT,71.282549,1,403720763.19,5663669
2026-08-27,TLU,53.724113,518,8934922633.57,166311216
2026-08-27,TLV,1.373729,10500,3896825743.17,2836678169
2026-08-27,TLY,9113.796697,110796,272104603767.78,29856339
2026-08-27,TLZ,20.361721,879,76343319,3749355
2026-08-27,TMC,0.163757,11632,156403946.5,955096142
2026-08-27,TMG,1.443611,35623,5026479604.8,3481879979
2026-08-27,TMH,0,12,0,0
2026-08-27,TMM,73.531998,1475,1109089675.14,15083089
2026-08-27,TMR,7.76215,1,9217358901.18,1187475000
2026-08-27,TMS,2.177844,85,418504490.97,192164604
2026-08-27,TMU,1.436669,90,59265508.45,41252029
2026-08-27,TMV,9.811002,13350,38990954104.54,3974207034
2026-08-27,TMZ,2.004625,2557,51980209.14,25930139
2026-08-27,TNB,50.320488,82,710915330.59,14127751
2026-08-27,TND,1.512192,488,193062964.73,127670903
2026-08-27,TNF,4.280704,3,5205866953.04,1216123947
2026-08-27,TNH,12.010751,3,150949851.24,12567894
2026-08-27,TNI,11.428417,2637,7751690185.73,678282075
2026-08-27,TNK,34.018746,74030,4052491256.34,119125241
2026-08-27,TNS,13.233794,16,96479095.09,7290358
2026-08-27,TO8,57.180122,101,731855865.81,12799131
2026-08-27,TOK,59.690577,6971,24815467553.77,415735095
2026-08-27,TOT,958.618091,640,116652318.2,121688
2026-08-27,TP1,68.324769,1,383382507.46,5611179
2026-08-27,TP2,2.187331,158666,203788465396.82,93167634194
2026-08-27,TPC,13.695148,12469,6163954732.86,450083103
2026-08-27,TPE,0.551737,34,2360280116.14,4277909763
2026-08-27,TPF,11.157756,514,124329908.01,11142913
2026-08-27,TPJ,78.788601,1472,2330641898.71,29580953
2026-08-27,TPL,21.305243,1518,501052803.57,23517817.006
2026-08-27,TPO,0.182393,3,106796749.09,585531154
2026-08-27,TPP,78.862304,390,1887490389.8,23934000
2026-08-27,TPR,0.486749,1,10476883.58,21524221
2026-08-27,TPV,10.606223,44,8075461.47,761389
2026-08-27,TPZ,28.582898,1518,146864390.94,5138191
2026-08-27,TRJ,2.182506,4305,2143183437.63,981982870
2026-08-27,TRN,1.115861,1,2041046884.1,1829123080
2026-08-27,TRO,2.65489,380,28839525.45,10862796
2026-08-27,TRR,6.474731,462,2379670491.54,367531967
2026-08-27,TRU,1.51979,269,293983816.17,193437095
2026-08-27,TSI,0.208525,78054,22817870481.37,109425088226
2026-08-27,TSP,71.119249,5,1745036164.24,24536763
2026-08-27,TTA,0.655719,224690,27949427401.08,42624096554
2026-08-27,TTE,1.713942,47337,3947768142.52,2303326686
2026-08-27,TTL,39.087884,370,307677858.46,7871438
2026-08-27,TTP,51.688481,105,889760604.73,17213905
2026-08-27,TTS,70.671893,1,2196942220.52,31086506
2026-08-27,TTV,8.842502,33,2789913635.4,315511799
2026-08-27,TTZ,3.722598,7,238524889.74,64074841
2026-08-27,TUA,1.54425,31507,16197025392.89,10488606493.209
2026-08-27,TVE,1.154951,351,219757499.26,190274306
2026-08-27,TVN,2.95487,532,11977040.86,4053322
2026-08-27,TYH,2.12054,6257,1158491628.09,546319120.836
2026-08-27,TZC,0.318344,1136,31756238.65,99754388
2026-08-27,TZD,2.587279,7904,686948335.57,265509999.054
2026-08-27,TZH,8.599974,1,61881222510.12,7195513139
2026-08-27,TZL,0.139026,185219,101396166574.16,729331215432.17
2026-08-27,TZP,14.303097,14,1129700372.47,78982922
2026-08-27,TZT,0.170183,5822,319233798.87,1875831526.044
2026-08-27,TZV,954.474403,134827,36580595150.4,38325381
2026-08-27,UAB,5.471434,2,645862044.52,118042548
2026-08-27,UAP,71.315668,1,468290766.31,6566450
2026-08-27,UCN,2.081364,2,1133805539.27,544741624
2026-08-27,UCP,1.333352,26,28146374250.96,21109486697
2026-08-27,UFH,73.286506,1,269423110.31,3676299
2026-08-27,UHL,73.977747,1,2642763279.46,35723760
2026-08-27,UHS,6.982013,13,375715639.41,53811937
2026-08-27,ULH,6.537811,244,1270903140.6,194392771
2026-08-27,ULL,70.623326,3,289343414.67,4096995
2026-08-27,UNT,1.574206,257,23918001147.98,15193688226
2026-08-27,UP1,6.578154,1465,1460757785.07,222061954
2026-08-27,UP2,4.246005,293,2753820300.97,648567419.14
2026-08-27,UPD,22.220894,256,2440119925.82,109811959
2026-08-27,UPH,30.906171,526,110846001.6,3586533
2026-08-27,UPP,7.078856,913,2540367464.4,358866952
2026-08-27,UPS,5.067298,1,1069731965.11,211105000
2026-08-27,URA,2.025094,9303,708909012.43,350062287
2026-08-27,URC,55.803003,151,161831555.17,2900051
2026-08-27,URD,50.35186,12,11007429826.82,218610191
2026-08-27,URG,76.474029,1,573765677.53,7502752
2026-08-27,URM,49.148434,5,8479650912.76,172531457
2026-08-27,URS,3.912524,1,1025429890.22,262089128
2026-08-27,URV,3.485527,2,9360032845.11,2685399860
2026-08-27,USS,3.877485,1,4203328257.24,1084034643
2026-08-27,UST,4.239647,1,1987711854.67,468839001
2026-08-27,USY,0.263724,391,1340971182.62,5084758661
2026-08-27,UYH,5.091718,12,685152463.07,134562128
2026-08-27,UZY,9.318675,39,328512800.54,35253165
2026-08-27,VAY,1.599456,2989,49278256.54,30809380
2026-08-27,VCD,6.36801,12,4477264785.39,703086995
2026-08-27,VCG,5.769668,12,1998302263.57,346346139
2026-08-27,VCY,3.491064,12139,164441565.25,47103564
2026-08-27,VFK,5.49828,5615,3075149029.05,559292880
2026-08-27,VFO,1.06014,6065,342696015.86,323255409
2026-08-27,VFS,1.981746,1,6382599.75,3220695
2026-08-27,VHS,0.999207,424,51760504.32,51801603
2026-08-27,VK6,4.181457,160791,84383517302.79,20180410506.988
2026-08-27,VKI,3.125549,345,859721634.6,275062564
2026-08-27,VKK,1.090456,426,73721425.39,67606074
2026-08-27,VKT,0.122648,42875,4483003692.42,36551874784.964
2026-08-27,VKV,1.090556,880,464291121.05,425737921
2026-08-27,VLT,1.073704,621,69552269.18,64777899
2026-08-27,VMV,2.803811,151,7296639207.93,2602400594
2026-08-27,VNK,2.450382,242,3809359001.62,1554597840
2026-08-27,VPA,1.117142,3238,8253659343.02,7388192184
2026-08-27,VPP,54.173487,571,1565825966.87,28903917
2026-08-27,VPS,0.896064,5903,1287946138,1437337302
2026-08-27,VRK,1.351548,152,51745290.53,38285948
2026-08-27,VTF,2.172707,1,415311781.04,191149460
2026-08-27,VTL,1.114829,6965,3244908612.33,2910677494
2026-08-27,YA1,1.431653,24,18354889702.32,12820765293
2026-08-27,YAC,14.899542,9831,5523655143.07,370726501
2026-08-27,YAE,1.190478,611,81371645.57,68352069
2026-08-27,YAK,5.256309,108073,1140500227.77,216977414.414
2026-08-27,YAN,14.641937,3580,1863066580.53,127241808
2026-08-27,YAR,27.698012,1,775544327.03,28000000
2026-08-27,YAS,15.074483,61983,6542291219.39,433997712
